Trip_ID,Zone Start,Route,Zone End,Direction,Tag_off_hour,Tag_on_hour,Tag_on_minute,Tag_off_minute
514,6.0,560,6.0,Inbound,8.0,17,9,10
515,4.0,575,2.0,Inbound,8.0,5,10,2
516,6.0,562,8.0,Inbound,12.0,8,10,12
517,4.0,562,6.0,Inbound,15.0,12,5,7
518,5.0,574,2.0,Inbound,9.0,6,12,1
519,6.0,560,6.0,Outbound,16.0,13,12,9
520,3.0,555,6.0,Outbound,10.0,7,7,10
521,5.0,552,6.0,Inbound,14.0,10,9,9
522,4.0,552,6.0,Inbound,11.0,7,11,12
523,1.0,581,5.0,Outbound,16.0,13,9,12
524,5.0,574,5.0,Outbound,11.0,8,12,3
525,6.0,560,6.0,Outbound,13.0,0,7,1
526,4.0,555,5.0,Outbound,8.0,7,10,1
527,2.0,572,5.0,Outbound,22.0,19,11,2
528,1.0,575,5.0,Inbound,15.0,12,12,6
529,6.0,550,16.0,Outbound,16.0,12,9,11
530,1.0,555,5.0,Outbound,19.0,16,5,7
531,4.0,556,6.0,Outbound,10.0,7,11,2
532,7.0,562,7.0,Outbound,9.0,6,11,4
533,4.0,576,5.0,Inbound,10.0,7,7,9
534,6.0,555,5.0,Outbound,12.0,9,5,8
535,1.0,555,6.0,Inbound,7.0,7,2,7
536,4.0,554,6.0,Outbound,10.0,7,7,9
537,1.0,573,5.0,Inbound,8.0,15,4,9
538,3.0,577,5.0,Outbound,18.0,10,2,1
539,1.0,555,6.0,Outbound,16.0,8,12,3
540,9.0,557,4.0,Outbound,14.0,11,4,3
541,5.0,555,3.0,Inbound,12.0,8,7,5
542,3.0,579,5.0,Inbound,7.0,7,7,7
543,5.0,552,6.0,Outbound,7.0,7,9,11
544,6.0,570,1.0,Inbound,0.0,10,9,4
545,4.0,554,5.0,Outbound,17.0,13,9,10
546,5.0,572,6.0,Inbound,16.0,13,12,3
547,4.0,555,6.0,Inbound,11.0,7,9,10
548,5.0,554,10.0,Outbound,17.0,13,10,6
549,4.0,554,5.0,Inbound,11.0,14,3,3
550,1.0,581,5.0,Inbound,8.0,18,10,1
551,6.0,560,6.0,Outbound,5.0,20,12,3
552,1.0,555,6.0,Inbound,9.0,5,5,5
553,1.0,581,5.0,Outbound,17.0,13,1,11
554,6.0,550,5.0,Outbound,16.0,13,11,1
555,7.0,563,7.0,Outbound,21.0,18,9,3
556,1.0,569,8.0,Outbound,16.0,12,3,1
557,5.0,552,6.0,Outbound,11.0,7,7,7
558,1.0,569,3.0,Inbound,8.0,14,9,12
559,2.0,555,7.0,Inbound,12.0,9,8,10
560,2.0,555,3.0,Outbound,23.0,20,2,1
561,1.0,573,5.0,Outbound,17.0,14,12,4
562,6.0,550,6.0,Outbound,16.0,13,11,11
563,8.0,581,6.0,Outbound,15.0,12,10,10
564,0.0,575,6.0,Inbound,7.0,7,5,12
565,1.0,571,6.0,Outbound,17.0,14,1,9
566,2.0,570,14.0,Outbound,9.0,6,9,7
567,8.0,575,6.0,Outbound,14.0,20,11,6
568,8.0,566,6.0,Outbound,17.0,14,7,5
569,2.0,561,6.0,Outbound,16.0,16,9,12
570,1.0,555,2.0,Inbound,8.0,22,5,8
571,1.0,555,5.0,Outbound,15.0,12,9,11
572,5.0,550,5.0,Inbound,14.0,11,9,6
573,4.0,576,5.0,Inbound,22.0,19,6,6
574,5.0,552,6.0,Inbound,8.0,8,8,7
575,2.0,576,8.0,Outbound,13.0,10,10,11
576,1.0,579,5.0,Inbound,7.0,7,6,8
577,3.0,578,5.0,Outbound,10.0,7,9,8
578,12.0,561,3.0,Outbound,17.0,14,5,3
579,1.0,555,3.0,Inbound,15.0,11,4,4
580,2.0,555,2.0,Inbound,15.0,9,7,10
581,1.0,573,5.0,Outbound,16.0,13,12,4
582,4.0,579,2.0,Outbound,17.0,5,12,6
583,1.0,555,6.0,Outbound,15.0,12,4,9
584,3.0,555,5.0,Inbound,14.0,11,3,3
585,0.0,550,6.0,Outbound,13.0,10,6,12
586,4.0,555,4.0,Inbound,12.0,9,6,8
587,3.0,555,2.0,Inbound,17.0,14,2,2
588,1.0,550,6.0,Inbound,7.0,7,9,1
589,1.0,555,6.0,Inbound,12.0,8,9,2
590,1.0,555,5.0,Inbound,13.0,9,9,11
591,1.0,573,5.0,Outbound,17.0,13,2,5
592,6.0,550,6.0,Outbound,9.0,6,2,11
593,5.0,554,5.0,Outbound,9.0,5,10,11
594,1.0,555,6.0,Outbound,15.0,11,9,2
595,1.0,571,11.0,Inbound,7.0,7,2,10
596,7.0,562,6.0,Inbound,10.0,7,9,11
597,12.0,551,9.0,Inbound,7.0,7,2,4
598,2.0,576,5.0,Outbound,10.0,7,5,7
599,6.0,562,7.0,Outbound,18.0,15,4,5
600,2.0,561,6.0,Inbound,17.0,14,10,1
601,3.0,555,6.0,Outbound,16.0,20,7,8
602,5.0,552,5.0,Outbound,10.0,7,2,4
603,1.0,569,6.0,Inbound,9.0,5,7,12
604,6.0,570,16.0,Outbound,16.0,12,7,12
605,1.0,575,5.0,Inbound,8.0,5,8,12
606,1.0,554,4.0,Outbound,6.0,5,12,2
607,1.0,555,1.0,Inbound,8.0,18,7,3
608,5.0,550,5.0,Outbound,8.0,13,3,2
609,3.0,555,3.0,Outbound,12.0,9,11,9
610,1.0,566,6.0,Outbound,18.0,15,5,9
611,5.0,550,6.0,Outbound,8.0,17,7,7
612,9.0,553,6.0,Inbound,13.0,23,12,8
613,6.0,572,5.0,Outbound,9.0,20,3,8
614,1.0,571,6.0,Outbound,17.0,14,11,4
615,4.0,578,13.0,Outbound,19.0,16,5,4
616,1.0,572,5.0,Outbound,16.0,12,6,9
617,5.0,562,11.0,Inbound,15.0,12,2,10
618,2.0,555,6.0,Outbound,14.0,11,3,7
619,1.0,573,5.0,Outbound,7.0,7,5,7
620,1.0,571,6.0,Outbound,16.0,19,12,6
621,5.0,552,5.0,Outbound,12.0,9,7,3
622,3.0,555,5.0,Outbound,22.0,17,4,10
623,6.0,560,6.0,Outbound,11.0,8,1,4
624,1.0,555,3.0,Outbound,18.0,15,1,4
625,8.0,577,5.0,Outbound,17.0,13,7,2
626,1.0,575,5.0,Outbound,6.0,6,3,6
627,5.0,550,6.0,Outbound,7.0,7,1,2
628,6.0,560,6.0,Inbound,10.0,7,12,12
629,1.0,555,3.0,Outbound,16.0,13,7,9
630,5.0,552,6.0,Outbound,16.0,13,7,9
631,4.0,554,5.0,Inbound,7.0,7,9,9
632,5.0,552,5.0,Inbound,8.0,0,4,11
633,5.0,577,1.0,Outbound,17.0,13,2,5
634,1.0,555,6.0,Inbound,12.0,8,5,10
635,6.0,562,7.0,Outbound,8.0,5,9,10
636,1.0,575,4.0,Outbound,17.0,14,1,4
637,5.0,566,6.0,Outbound,17.0,14,12,1
638,4.0,576,3.0,Outbound,19.0,16,4,12
639,6.0,575,5.0,Outbound,17.0,13,3,3
640,6.0,553,6.0,Inbound,16.0,13,9,3
641,6.0,553,5.0,Outbound,20.0,16,12,7
642,5.0,552,6.0,Inbound,15.0,12,3,3
643,1.0,561,5.0,Inbound,8.0,11,10,1
644,5.0,573,4.0,Inbound,8.0,18,3,5
645,3.0,555,5.0,Outbound,12.0,9,1,1
646,1.0,561,4.0,Inbound,8.0,23,10,12
647,1.0,555,6.0,Outbound,22.0,18,10,4
648,6.0,562,9.0,Inbound,12.0,9,5,2
649,1.0,555,4.0,Inbound,7.0,6,6,6
650,1.0,555,5.0,Outbound,11.0,7,10,12
651,5.0,550,6.0,Inbound,17.0,14,9,9
652,5.0,550,5.0,Outbound,11.0,7,11,3
653,6.0,560,6.0,Inbound,8.0,23,11,11
654,2.0,555,5.0,Outbound,16.0,12,6,7
655,1.0,555,6.0,Outbound,19.0,15,6,9
656,3.0,579,5.0,Inbound,8.0,23,12,12
657,1.0,575,5.0,Outbound,18.0,14,9,12
658,3.0,555,1.0,Outbound,17.0,14,2,4
659,6.0,553,6.0,Outbound,22.0,19,1,4
660,6.0,562,6.0,Inbound,23.0,20,2,10
661,1.0,577,1.0,Outbound,17.0,14,10,1
662,6.0,555,5.0,Outbound,22.0,6,5,3
663,4.0,581,6.0,Inbound,7.0,7,6,7
664,2.0,552,5.0,Outbound,11.0,8,11,12
665,8.0,555,4.0,Outbound,8.0,23,7,1
666,4.0,573,5.0,Inbound,7.0,6,6,10
667,5.0,550,6.0,Outbound,11.0,8,7,8
668,6.0,572,5.0,Inbound,13.0,9,7,10
669,5.0,572,6.0,Outbound,19.0,16,3,2
670,5.0,555,3.0,Inbound,15.0,12,4,12
671,5.0,554,5.0,Inbound,7.0,7,7,8
672,5.0,550,6.0,Inbound,16.0,13,8,8
673,1.0,555,6.0,Outbound,13.0,9,9,6
674,1.0,573,5.0,Outbound,16.0,13,4,7
675,5.0,553,6.0,Outbound,9.0,6,7,8
676,6.0,553,5.0,Inbound,16.0,20,2,1
677,6.0,560,6.0,Inbound,15.0,14,11,2
678,1.0,561,2.0,Outbound,17.0,14,7,12
679,5.0,575,4.0,Outbound,18.0,15,11,7
680,1.0,573,5.0,Outbound,18.0,15,1,7
681,1.0,555,6.0,Outbound,6.0,6,9,2
682,1.0,554,6.0,Inbound,16.0,12,1,8
683,6.0,563,7.0,Inbound,10.0,5,9,12
684,1.0,577,5.0,Inbound,8.0,6,11,1
685,6.0,552,5.0,Inbound,16.0,13,9,6
686,6.0,560,6.0,Outbound,8.0,23,9,10
687,0.0,573,8.0,Outbound,17.0,14,4,6
688,2.0,573,2.0,Outbound,16.0,13,9,6
689,4.0,578,5.0,Inbound,14.0,11,11,10
690,1.0,571,6.0,Outbound,18.0,14,12,3
691,8.0,565,8.0,Inbound,13.0,10,8,12
692,5.0,573,5.0,Inbound,6.0,6,3,5
693,1.0,566,6.0,Inbound,6.0,6,7,1
694,1.0,575,4.0,Inbound,8.0,5,1,4
695,1.0,577,5.0,Outbound,17.0,14,12,3
696,4.0,555,17.0,Inbound,11.0,7,4,4
697,1.0,555,6.0,Outbound,18.0,15,9,1
698,2.0,555,2.0,Outbound,16.0,12,2,12
699,6.0,560,6.0,Inbound,18.0,15,8,3
700,1.0,575,5.0,Outbound,20.0,17,2,4
701,6.0,560,6.0,Inbound,15.0,12,2,4
702,1.0,573,5.0,Inbound,7.0,7,6,9
703,12.0,562,7.0,Outbound,15.0,11,6,11
704,5.0,554,5.0,Outbound,15.0,12,6,10
705,2.0,572,6.0,Inbound,12.0,8,6,6
706,1.0,566,16.0,Inbound,7.0,6,8,2
707,5.0,550,6.0,Outbound,13.0,10,9,10
708,4.0,571,6.0,Inbound,5.0,17,4,5
709,1.0,555,5.0,Outbound,16.0,13,5,7
710,8.0,567,9.0,Outbound,6.0,17,11,7
711,6.0,560,5.0,Outbound,16.0,13,4,11
712,1.0,555,1.0,Outbound,8.0,17,11,12
713,1.0,555,3.0,Inbound,8.0,22,1,4
714,7.0,566,1.0,Inbound,6.0,6,6,1
715,5.0,555,6.0,Inbound,7.0,6,9,9
716,6.0,560,6.0,Inbound,15.0,8,1,6
717,4.0,555,4.0,Inbound,11.0,7,12,8
718,1.0,555,12.0,Outbound,16.0,12,9,3
719,4.0,554,5.0,Outbound,17.0,14,10,10
720,8.0,572,6.0,Outbound,16.0,12,2,7
721,5.0,550,6.0,Inbound,14.0,11,9,9
722,4.0,551,6.0,Inbound,8.0,5,5,10
723,12.0,566,9.0,Outbound,17.0,14,1,8
724,4.0,554,5.0,Outbound,18.0,15,2,3
725,1.0,555,2.0,Outbound,19.0,16,11,11
726,2.0,555,12.0,Inbound,7.0,7,4,5
727,5.0,578,15.0,Inbound,16.0,13,11,1
728,1.0,577,5.0,Inbound,8.0,22,10,9
729,4.0,572,5.0,Outbound,8.0,5,6,6
730,5.0,572,5.0,Inbound,12.0,8,3,7
731,1.0,555,4.0,Outbound,19.0,16,3,5
732,1.0,552,6.0,Inbound,14.0,11,1,10
733,1.0,555,5.0,Inbound,15.0,12,12,3
734,5.0,550,6.0,Outbound,13.0,9,10,11
735,3.0,555,1.0,Outbound,13.0,10,3,12
736,1.0,555,5.0,Outbound,14.0,11,3,6
737,4.0,563,7.0,Outbound,13.0,10,4,7
738,4.0,551,5.0,Inbound,8.0,5,2,3
739,2.0,555,3.0,Outbound,13.0,10,3,3
740,2.0,555,6.0,Outbound,15.0,12,4,8
741,2.0,552,6.0,Inbound,12.0,9,10,11
742,1.0,555,4.0,Outbound,16.0,13,8,9
743,1.0,581,6.0,Inbound,9.0,6,10,3
744,1.0,579,5.0,Outbound,17.0,14,3,6
745,2.0,555,5.0,Outbound,17.0,14,2,2
746,6.0,550,6.0,Outbound,8.0,13,4,7
747,5.0,555,5.0,Inbound,16.0,13,9,6
748,5.0,555,5.0,Outbound,17.0,14,9,12
749,6.0,563,7.0,Inbound,10.0,6,11,1
750,4.0,555,4.0,Inbound,13.0,10,3,1
751,6.0,556,5.0,Outbound,10.0,7,6,8
752,1.0,573,2.0,Outbound,16.0,12,11,1
753,1.0,560,6.0,Inbound,13.0,10,2,10
754,1.0,577,4.0,Inbound,7.0,7,6,9
755,1.0,555,18.0,Inbound,12.0,9,3,1
756,6.0,563,8.0,Outbound,18.0,15,7,9
757,1.0,575,5.0,Inbound,7.0,11,12,4
758,3.0,562,7.0,Inbound,16.0,13,4,7
759,1.0,555,3.0,Outbound,18.0,15,9,2
760,4.0,555,6.0,Inbound,11.0,8,3,5
761,1.0,555,5.0,Inbound,10.0,6,7,11
762,1.0,555,6.0,Inbound,18.0,14,3,9
763,4.0,556,5.0,Outbound,11.0,7,11,10
764,2.0,561,3.0,Outbound,18.0,16,3,2
765,5.0,578,13.0,Inbound,13.0,9,12,2
766,3.0,555,6.0,Outbound,18.0,15,3,5
767,1.0,573,2.0,Outbound,17.0,14,11,11
768,2.0,555,5.0,Outbound,20.0,17,4,6
769,6.0,560,6.0,Outbound,8.0,10,5,5
770,1.0,576,5.0,Outbound,13.0,10,2,5
771,6.0,550,6.0,Inbound,16.0,13,2,1
772,1.0,555,6.0,Inbound,17.0,14,2,10
773,1.0,555,6.0,Inbound,17.0,14,2,8
774,4.0,581,5.0,Outbound,1.0,11,3,4
775,6.0,560,6.0,Inbound,11.0,8,9,3
776,5.0,572,5.0,Inbound,10.0,6,7,9
777,1.0,555,3.0,Inbound,8.0,5,2,3
778,5.0,553,6.0,Inbound,12.0,9,11,1
779,5.0,572,6.0,Outbound,7.0,7,8,8
780,4.0,555,5.0,Outbound,15.0,11,3,3
781,8.0,575,5.0,Inbound,8.0,9,12,8
782,5.0,554,5.0,Inbound,7.0,7,1,2
783,5.0,573,6.0,Inbound,8.0,0,6,6
784,1.0,555,3.0,Outbound,16.0,13,1,6
785,1.0,579,15.0,Inbound,7.0,7,8,8
786,1.0,556,6.0,Outbound,16.0,13,4,11
787,1.0,555,5.0,Outbound,16.0,13,10,1
788,4.0,554,5.0,Inbound,17.0,12,12,11
789,4.0,573,4.0,Outbound,18.0,15,8,4
790,6.0,553,7.0,Inbound,9.0,6,7,10
791,3.0,556,4.0,Outbound,17.0,13,8,8
792,1.0,555,4.0,Inbound,7.0,7,7,9
793,1.0,571,6.0,Outbound,17.0,8,10,5
794,4.0,567,8.0,Outbound,7.0,19,8,4
795,1.0,555,6.0,Outbound,14.0,10,9,1
796,5.0,572,5.0,Inbound,16.0,13,6,8
797,1.0,555,5.0,Outbound,18.0,15,3,4
798,4.0,555,6.0,Outbound,15.0,22,10,11
799,1.0,575,6.0,Inbound,7.0,20,4,8
800,7.0,574,3.0,Outbound,9.0,6,11,12
801,1.0,573,5.0,Outbound,17.0,13,12,2
802,1.0,555,6.0,Outbound,11.0,8,3,9
803,7.0,563,10.0,Outbound,16.0,12,5,10
804,8.0,578,5.0,Inbound,11.0,8,1,10
805,1.0,566,6.0,Outbound,17.0,14,11,5
806,1.0,555,3.0,Inbound,15.0,12,11,1
807,1.0,573,6.0,Outbound,17.0,14,3,9
808,1.0,555,3.0,Outbound,20.0,16,2,3
809,4.0,554,5.0,Inbound,22.0,18,6,6
810,1.0,555,6.0,Outbound,18.0,15,1,12
811,5.0,554,5.0,Inbound,7.0,6,11,3
812,1.0,555,5.0,Outbound,23.0,20,8,12
813,5.0,552,4.0,Inbound,9.0,6,4,1
814,12.0,552,6.0,Outbound,12.0,0,5,3
815,5.0,552,15.0,Inbound,10.0,7,8,1
816,7.0,563,7.0,Outbound,15.0,12,9,1
817,5.0,554,5.0,Inbound,16.0,13,6,9
818,3.0,558,12.0,Outbound,16.0,13,5,10
819,3.0,574,5.0,Outbound,7.0,7,2,2
820,5.0,572,6.0,Outbound,14.0,10,9,12
821,6.0,560,6.0,Outbound,15.0,12,5,6
822,8.0,570,1.0,Outbound,19.0,16,3,4
823,1.0,565,8.0,Outbound,21.0,17,9,4
824,2.0,571,13.0,Inbound,7.0,7,4,4
825,6.0,560,6.0,Outbound,15.0,11,10,12
826,4.0,555,5.0,Outbound,16.0,13,3,4
827,1.0,555,6.0,Inbound,16.0,12,7,12
828,1.0,566,6.0,Outbound,17.0,14,7,12
829,6.0,562,6.0,Outbound,14.0,11,1,6
830,1.0,561,5.0,Inbound,7.0,7,1,7
831,2.0,555,3.0,Inbound,10.0,7,6,9
832,0.0,553,6.0,Inbound,15.0,12,11,12
833,4.0,555,6.0,Outbound,11.0,8,3,4
834,1.0,551,6.0,Inbound,8.0,14,12,8
835,1.0,573,5.0,Outbound,17.0,1,5,8
836,1.0,555,3.0,Inbound,13.0,10,3,3
837,6.0,562,6.0,Outbound,16.0,13,7,5
838,1.0,572,8.0,Inbound,16.0,13,3,6
839,2.0,566,8.0,Inbound,7.0,6,8,1
840,1.0,555,5.0,Inbound,17.0,13,6,11
841,6.0,560,6.0,Inbound,8.0,7,8,7
842,1.0,555,5.0,Outbound,15.0,12,5,8
843,1.0,579,5.0,Inbound,8.0,5,1,6
844,1.0,573,5.0,Inbound,8.0,21,8,1
845,1.0,573,5.0,Inbound,8.0,14,9,10
846,6.0,576,10.0,Inbound,8.0,5,9,5
847,1.0,555,5.0,Inbound,8.0,15,10,2
848,9.0,557,4.0,Inbound,8.0,11,9,12
849,1.0,572,6.0,Inbound,15.0,12,2,6
850,1.0,555,7.0,Inbound,13.0,9,9,8
851,4.0,552,6.0,Inbound,10.0,7,8,9
852,5.0,553,7.0,Inbound,8.0,12,9,10
853,2.0,555,4.0,Outbound,15.0,12,7,7
854,1.0,555,5.0,Outbound,13.0,9,9,9
855,7.0,562,6.0,Inbound,10.0,7,12,8
856,1.0,579,5.0,Outbound,17.0,13,9,12
857,8.0,565,2.0,Outbound,18.0,15,11,2
858,4.0,555,5.0,Outbound,16.0,13,4,6
859,1.0,552,5.0,Outbound,9.0,6,4,8
860,4.0,578,4.0,Inbound,13.0,13,3,7
861,4.0,575,10.0,Inbound,7.0,7,1,4
862,1.0,555,6.0,Inbound,16.0,12,9,3
863,5.0,575,5.0,Outbound,7.0,7,7,6
864,2.0,555,5.0,Inbound,15.0,1,1,5
865,6.0,553,7.0,Outbound,12.0,8,8,11
866,4.0,570,3.0,Inbound,10.0,6,5,10
867,4.0,555,5.0,Outbound,11.0,8,3,4
868,1.0,572,5.0,Outbound,22.0,6,9,1
869,4.0,555,6.0,Outbound,16.0,13,12,12
870,1.0,555,6.0,Inbound,14.0,11,3,8
871,6.0,560,6.0,Inbound,7.0,6,7,10
872,6.0,561,5.0,Inbound,8.0,11,8,11
873,1.0,581,5.0,Outbound,16.0,13,9,12
874,1.0,579,5.0,Outbound,18.0,15,4,7
875,2.0,555,6.0,Outbound,15.0,12,2,4
876,1.0,571,10.0,Inbound,8.0,11,2,3
877,5.0,552,6.0,Outbound,11.0,7,6,6
878,2.0,577,5.0,Inbound,7.0,7,6,7
879,1.0,569,6.0,Outbound,16.0,13,8,8
880,6.0,550,6.0,Inbound,6.0,5,12,2
881,4.0,563,14.0,Inbound,6.0,6,8,4
882,2.0,565,7.0,Inbound,9.0,5,7,1
883,1.0,573,2.0,Outbound,16.0,9,5,4
884,1.0,579,5.0,Outbound,7.0,7,3,6
885,1.0,555,5.0,Outbound,17.0,13,6,8
886,6.0,557,7.0,Outbound,18.0,15,1,4
887,1.0,560,6.0,Inbound,10.0,7,3,9
888,6.0,563,8.0,Outbound,6.0,6,3,11
889,1.0,569,11.0,Outbound,18.0,15,12,9
890,1.0,579,14.0,Outbound,7.0,7,9,12
891,5.0,552,6.0,Inbound,10.0,7,3,2
892,6.0,563,7.0,Inbound,18.0,15,11,1
893,1.0,555,6.0,Outbound,12.0,9,2,7
894,1.0,577,5.0,Outbound,16.0,13,7,8
895,6.0,550,6.0,Inbound,6.0,11,12,7
896,2.0,555,5.0,Outbound,11.0,7,10,11
897,3.0,555,5.0,Inbound,9.0,5,3,2
898,1.0,555,6.0,Inbound,14.0,11,3,9
899,6.0,570,6.0,Inbound,19.0,16,11,1
900,1.0,555,4.0,Inbound,12.0,9,1,5
901,2.0,573,6.0,Inbound,7.0,7,3,9
902,1.0,581,5.0,Outbound,17.0,13,10,9
903,1.0,555,6.0,Outbound,8.0,1,11,5
904,6.0,565,11.0,Outbound,13.0,10,8,10
905,1.0,579,5.0,Outbound,18.0,14,3,5
906,6.0,560,6.0,Inbound,15.0,18,4,10
907,1.0,555,3.0,Inbound,11.0,7,5,7
908,1.0,560,6.0,Outbound,8.0,1,1,1
909,5.0,550,5.0,Outbound,9.0,8,12,10
910,2.0,555,6.0,Inbound,10.0,17,2,5
911,2.0,567,15.0,Inbound,18.0,15,2,6
912,1.0,555,6.0,Outbound,16.0,13,10,3
913,6.0,550,6.0,Inbound,9.0,6,10,5
914,1.0,555,3.0,Outbound,12.0,9,8,8
915,1.0,555,5.0,Outbound,17.0,14,2,5
916,5.0,558,11.0,Outbound,18.0,15,1,3
917,8.0,567,9.0,Outbound,7.0,6,10,10
918,12.0,550,6.0,Inbound,19.0,15,1,10
919,1.0,555,6.0,Inbound,7.0,7,6,12
920,1.0,555,6.0,Inbound,8.0,17,11,1
921,1.0,551,5.0,Outbound,5.0,14,7,10
922,2.0,571,6.0,Inbound,8.0,7,12,6
923,2.0,555,4.0,Outbound,14.0,11,3,4
924,1.0,555,6.0,Outbound,9.0,6,1,8
925,1.0,561,5.0,Outbound,17.0,14,1,6
926,5.0,550,6.0,Inbound,14.0,0,7,8
927,9.0,554,5.0,Outbound,17.0,13,4,2
928,6.0,563,7.0,Outbound,7.0,17,6,11
929,1.0,555,3.0,Outbound,9.0,6,3,3
930,5.0,553,6.0,Outbound,18.0,15,3,3
931,5.0,577,5.0,Inbound,8.0,7,11,6
932,5.0,553,3.0,Inbound,13.0,10,11,9
933,2.0,555,4.0,Inbound,9.0,6,2,3
934,1.0,555,5.0,Outbound,16.0,12,2,6
935,1.0,555,4.0,Outbound,22.0,19,9,8
936,1.0,555,4.0,Inbound,15.0,12,9,12
937,3.0,553,6.0,Outbound,10.0,7,11,12
938,5.0,552,6.0,Inbound,14.0,11,6,6
939,1.0,573,5.0,Inbound,8.0,1,4,8
940,6.0,550,6.0,Inbound,15.0,22,4,4
941,5.0,552,17.0,Inbound,12.0,9,2,5
942,2.0,555,6.0,Outbound,16.0,19,1,6
943,4.0,581,5.0,Inbound,8.0,5,3,4
944,6.0,550,6.0,Inbound,14.0,11,9,2
945,2.0,576,5.0,Outbound,1.0,1,4,6
946,3.0,577,5.0,Inbound,7.0,7,5,5
947,1.0,575,4.0,Outbound,17.0,14,4,6
948,2.0,572,6.0,Inbound,10.0,20,12,3
949,1.0,555,8.0,Outbound,19.0,16,3,2
950,1.0,555,5.0,Outbound,12.0,8,5,9
951,5.0,555,5.0,Outbound,18.0,14,6,2
952,1.0,555,3.0,Outbound,16.0,13,12,12
953,4.0,554,5.0,Inbound,12.0,8,12,1
954,5.0,572,6.0,Inbound,16.0,8,8,8
955,5.0,560,6.0,Inbound,12.0,8,5,5
956,1.0,561,5.0,Inbound,1.0,1,12,4
957,9.0,579,4.0,Outbound,18.0,14,4,12
958,4.0,573,2.0,Outbound,17.0,14,5,10
959,0.0,563,7.0,Inbound,17.0,13,5,4
960,6.0,560,6.0,Outbound,14.0,11,2,4
961,1.0,581,5.0,Outbound,16.0,16,2,7
962,7.0,563,7.0,Outbound,10.0,7,1,2
963,1.0,555,6.0,Outbound,12.0,9,10,1
964,5.0,552,5.0,Outbound,15.0,11,9,7
965,6.0,571,4.0,Inbound,0.0,23,9,7
966,6.0,560,6.0,Inbound,12.0,9,1,6
967,6.0,560,6.0,Inbound,15.0,12,1,7
968,1.0,571,6.0,Outbound,17.0,13,10,6
969,1.0,566,8.0,Outbound,18.0,15,7,9
970,1.0,579,3.0,Outbound,17.0,14,11,1
971,3.0,555,6.0,Inbound,12.0,8,5,7
972,4.0,572,6.0,Outbound,8.0,23,3,6
973,9.0,571,4.0,Inbound,8.0,19,10,11
974,5.0,572,5.0,Inbound,14.0,10,11,5
975,1.0,550,5.0,Outbound,12.0,9,7,11
976,2.0,555,4.0,Inbound,20.0,17,7,8
977,5.0,550,6.0,Inbound,0.0,9,2,2
978,1.0,569,1.0,Inbound,22.0,18,10,11
979,1.0,553,10.0,Outbound,16.0,23,4,9
980,2.0,575,6.0,Inbound,7.0,7,9,11
981,1.0,555,6.0,Outbound,12.0,9,2,8
982,6.0,560,6.0,Inbound,8.0,10,2,4
983,1.0,555,5.0,Inbound,17.0,14,2,5
984,1.0,571,6.0,Inbound,18.0,14,9,5
985,1.0,566,16.0,Outbound,17.0,13,12,3
986,2.0,555,5.0,Outbound,15.0,12,10,7
987,5.0,550,6.0,Outbound,13.0,10,1,5
988,2.0,575,9.0,Outbound,18.0,14,10,2
989,5.0,550,6.0,Outbound,15.0,12,5,8
990,6.0,550,6.0,Inbound,12.0,8,6,10
991,8.0,567,10.0,Outbound,6.0,6,7,8
992,1.0,555,6.0,Inbound,10.0,7,11,4
993,3.0,555,5.0,Inbound,17.0,14,2,1
994,5.0,572,5.0,Inbound,15.0,12,3,9
995,1.0,573,5.0,Inbound,7.0,12,12,11
996,5.0,573,5.0,Inbound,7.0,7,4,11
997,7.0,565,2.0,Outbound,10.0,7,5,1
998,3.0,555,3.0,Inbound,12.0,9,11,5
999,5.0,550,5.0,Outbound,14.0,11,11,1
1000,1.0,555,5.0,Inbound,10.0,7,4,7
1001,6.0,560,6.0,Outbound,16.0,13,6,5
1002,6.0,571,6.0,Outbound,16.0,13,1,3
1003,5.0,552,12.0,Inbound,11.0,7,6,5
1004,1.0,555,6.0,Outbound,7.0,7,7,11
1005,1.0,555,1.0,Inbound,7.0,7,5,6
1006,1.0,551,5.0,Outbound,18.0,14,1,7
1007,0.0,567,8.0,Inbound,14.0,11,9,7
1008,4.0,575,4.0,Outbound,17.0,8,10,6
1009,1.0,555,3.0,Outbound,16.0,13,10,10
1010,1.0,555,5.0,Outbound,14.0,11,3,5
1011,6.0,569,6.0,Inbound,8.0,17,5,7
1012,1.0,555,3.0,Inbound,13.0,10,2,2
1013,3.0,555,5.0,Outbound,13.0,19,7,7
1014,5.0,552,5.0,Outbound,8.0,12,1,2
1015,1.0,581,5.0,Inbound,8.0,11,7,12
1016,6.0,562,6.0,Inbound,17.0,14,9,9
1017,1.0,551,6.0,Inbound,7.0,7,6,3
1018,1.0,575,5.0,Inbound,7.0,7,1,8
1019,3.0,555,1.0,Outbound,14.0,11,3,2
1020,1.0,555,6.0,Inbound,6.0,6,5,12
1021,4.0,577,1.0,Outbound,0.0,8,6,11
1022,1.0,566,16.0,Inbound,23.0,12,2,3
1023,3.0,555,5.0,Outbound,7.0,7,3,2
1024,1.0,573,5.0,Outbound,17.0,14,11,2
1025,6.0,552,6.0,Outbound,8.0,22,1,12
1026,1.0,571,6.0,Inbound,1.0,7,7,12
1027,3.0,578,9.0,Inbound,15.0,12,10,9
1028,1.0,573,5.0,Outbound,18.0,15,8,11
